LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CZE,RESEARCHER,TOT,HEADCOUNT,A,1999,28850,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2000,30165,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2001,29216,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2002,30635,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2003,31421,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2004,34151.88,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2005,37542.33,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2006,39676.19,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2007,42538.44,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2008,44240.14,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2009,43092.22,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2010,43418,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2011,45902,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2012,47651,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2013,51455,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2014,54493,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2015,56604.54,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2016,56177.87999,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2017,59789.03035,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2018,61966,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2019,63690,
CZE,RESEARCHER,TOT,HEADCOUNT,A,2020,65193,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,1993,17480,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,1994,15401,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,1995,13395,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,1996,14030,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,1997,13579,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,1998,13420,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,1999,11443,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2000,9841,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2001,10107,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2002,10886,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2003,11179,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2004,11632,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2005,13409,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2006,12682,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2007,13745,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2008,13817,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2009,13707,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2010,13519,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2011,11738,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2012,12565,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2013,12611,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2014,12669,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2015,12598,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2016,12728,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2017,12790,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2018,12705,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2019,12745,
ROU,RESEARCHER,WOMEN,HEADCOUNT,A,2020,13275,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,30.20887055,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,30.23871008,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,29.95613244,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,30.30079873,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,31.23283244,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,31.99084857,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,32.27661597,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,34.22819113,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,34.44517784,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,32.64005367,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,35.25121556,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,36.11438234,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,36.30367789,
IRL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,38.14825825,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2004,51219,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2005,50772.74734,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2006,53273,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2007,53419.6044,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2008,55195.3132,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2009,55796.8839,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2010,57163.4605,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2011,57549,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2012,56704,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2013,56720,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2014,55515,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2015,55728,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2016,53752,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2017,54139,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2018,55415,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2019,58291,
FIN,RESEARCHER,TOT,HEADCOUNT,A,2020,61292,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,26.76612396,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,28.04538283,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,26.24660138,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,28.11475341,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,29.70127945,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,30.21520483,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,31.74944726,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,32.59266084,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,33.12668881,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,35.41231674,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,35.24604326,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,33.83753224,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,35.73604061,
DNK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,35.31742809,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,1997,12545,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,1998,12317,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,1999,13009,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2000,16385,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2001,19930,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2002,22057,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2003,22613,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2004,25198,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2005,30174,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2006,33682,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2007,42977,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2008,46677,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2009,51073,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2010,57662,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2011,65067,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2012,70997,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2013,74617,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2014,80904,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2015,85652,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2016,90615,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2017,97042,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2018,104728,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2019,113187,
KOR,RESEARCHER,WOMEN,HEADCOUNT,A,2020,119551,
ARG,RESEARCHER,TOT,HEADCOUNT,A,1997,37198,
ARG,RESEARCHER,TOT,HEADCOUNT,A,1998,38238,
ARG,RESEARCHER,TOT,HEADCOUNT,A,1999,39766,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2000,41741,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2001,40455,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2002,41356,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2003,43609,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2004,46167,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2005,49050,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2006,53537,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2007,59052,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2008,63927,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2009,65225,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2010,72208,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2011,77354,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2012,80245,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2013,81964,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2014,83837,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2015,82407,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2016,86562,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2017,84284,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2018,88872,
ARG,RESEARCHER,TOT,HEADCOUNT,A,2019,90747,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,27.69129676,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,28.13932584,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,28.78829466,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,29.56088357,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,30.65397032,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,31.06010375,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,32.21477739,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,32.70793799,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,33.24411225,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,33.46623001,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,33.39993416,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,34.11795032,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,34.82445129,
BEL,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,32.62094445,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2000,33572,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2003,37065,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2004,37594,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2005,38426,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2006,38065,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2007,38802,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2008,38509,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2009,38794,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2010,39383,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2011,38908,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2012,39681,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2013,41424,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2014,42958,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2015,43870,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2016,48297,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2017,71611,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2018,73088,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2019,73175,
POL,RESEARCHER,WOMEN,HEADCOUNT,A,2020,71845,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2001,9791,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2003,10590,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2005,12150,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2007,13828,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2009,14104,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2011,20373.3282,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2012,25673.728,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2013,28643,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2014,29308,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2015,29960,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2016,32455,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2017,32626,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2018,35191,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2019,37891,
NLD,RESEARCHER,WOMEN,HEADCOUNT,A,2020,40000,
CHE,RESEARCHER,TOT,HEADCOUNT,A,1996,37600,
CHE,RESEARCHER,TOT,HEADCOUNT,A,2000,44230,
CHE,RESEARCHER,TOT,HEADCOUNT,A,2004,43220,
CHE,RESEARCHER,TOT,HEADCOUNT,A,2008,45874,
CHE,RESEARCHER,TOT,HEADCOUNT,A,2012,60279,
CHE,RESEARCHER,TOT,HEADCOUNT,A,2015,70834,
CHE,RESEARCHER,TOT,HEADCOUNT,A,2017,71657,
CHE,RESEARCHER,TOT,HEADCOUNT,A,2019,77492,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,19.50217813,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,21.34950388,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,23.2169126,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,24.96315999,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,26.79622996,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,27.94861665,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,28.00095558,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,27.87562688,
DEU,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,28.05404304,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,1997,34041,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,1999,38099,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2001,49664,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2002,52850,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2003,57515,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2004,61377,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2005,66418,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2006,70830,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2007,76289,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2008,81599,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2009,84352,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2010,86053,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2011,85237,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2012,83642.933,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2013,82121.332,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2014,83183.845,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2015,85759,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2016,87803.807,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2017,91498.665,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2018,95717,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2019,99772,
ESP,RESEARCHER,WOMEN,HEADCOUNT,A,2020,101263,
TUR,RESEARCHER,TOT,HEADCOUNT,A,1996,51170,
TUR,RESEARCHER,TOT,HEADCOUNT,A,1997,54577,
TUR,RESEARCHER,TOT,HEADCOUNT,A,1998,54061,
TUR,RESEARCHER,TOT,HEADCOUNT,A,1999,58020,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2000,67512,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2001,67190,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2002,71288,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2003,74520,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2004,77110,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2005,83856,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2006,90118,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2007,101961,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2008,106423,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2009,114436,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2010,124796,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2011,137452,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2012,155133,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2013,166097,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2014,181544,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2015,190784,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2016,191769,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2017,210769,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2018,230030,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2019,243773,
TUR,RESEARCHER,TOT,HEADCOUNT,A,2020,257930,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2003,353,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2005,445,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2007,595,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2009,626,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2011,714,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2013,740,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2015,909.3,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2017,994,
LUX,RESEARCHER,WOMEN,HEADCOUNT,A,2019,1019,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1985,40848,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1986,45255,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1987,49007,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1988,56261,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1989,59592,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1992,77430,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1993,80113,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1994,70508,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1995,100070,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1997,103905,
ESP,RESEARCHER,TOT,HEADCOUNT,A,1999,116595,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2001,140407,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2002,150098,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2003,158566,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2004,169971,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2005,181023,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2006,193024,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2007,206190,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2008,217716,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2009,221314,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2010,224000,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2011,220254,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2012,215544.325,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2013,208766.634,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2014,210103.501,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2015,214227,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2016,218679.87,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2017,225994.984,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2018,234798,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2019,241372,
ESP,RESEARCHER,TOT,HEADCOUNT,A,2020,244187,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,1998,25647,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,1999,26450,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2000,27908,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2001,28176,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2002,31220,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2003,31483,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2004,33064,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2005,40610,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2006,45729,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2007,47082,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2008,48290,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2009,50525,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2010,51646,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2011,52833,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2012,56078,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2013,58522,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2014,60532,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2015,62828,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2016,65431,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2017,67131,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2018,71076,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2019,75878,
ITA,RESEARCHER,WOMEN,HEADCOUNT,A,2020,75762,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,1997,2047,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,1998,2183,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,1999,2323,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2000,2358,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2001,2383,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2002,2466,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2003,1748,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2004,1900,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2005,2659,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2006,2918,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2007,3049,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2008,3551,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2009,3724,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2010,4018,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2011,4550,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2012,4426,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2013,4359,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2014,4387,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2015,4126,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2016,3893,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2017,4549,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2018,5008,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2019,5303,
SVN,RESEARCHER,WOMEN,HEADCOUNT,A,2020,5492,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,1998,49.50311209,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,1999,47.20615601,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2000,48.47272466,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2001,49.30169324,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,50.50778605,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,50.60423307,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,50.87400091,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,50.5382263,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,50.4510899,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,51.51053309,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,51.26315954,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,52.07665772,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,52.2227454,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,52.69669313,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,52.55156084,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,52.43521546,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,52.94440402,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,52.60475445,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,52.99669601,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,53.75990698,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,53.34301017,
ARG,RESEARCHER,WOMEN,PC_RESEARCHER,A,2019,53.04748366,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2002,39.55801105,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2003,40.61956792,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2004,41.2124006,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2005,41.46981627,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2006,41.75170068,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2007,42.26064516,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2008,42.30846876,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2009,42.46976915,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2010,42.38014055,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2011,42.61260168,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2012,42.26335315,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2013,42.7028354,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2014,42.49202552,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2015,42.19134284,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2016,41.42215569,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2017,41.91578869,
SVK,RESEARCHER,WOMEN,PC_RESEARCHER,A,2018,41.18588072,
