NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),JAM,Jamaica,2019,2019,1.23782,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVN,Slovenia,2016,2016,1.37862,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVN,Slovenia,2017,2017,1.36582,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVN,Slovenia,2018,2018,1.42884,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),SVN,Slovenia,2019,2019,1.41314,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",BMU,Bermuda,2017,2017,16.9806,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GRC,Greece,2016,2016,2372.61762,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GRC,Greece,2017,2017,2400.50054,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GRC,Greece,2018,2018,2657.51267,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",GRC,Greece,2019,2019,2673.0421,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2016,2016,3.03422,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2017,2017,3.97115,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2018,2018,3.86405,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2019,2019,3.35579,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2020,2020,3.73481,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",EST,Estonia,2016,2016,163.4265,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",EST,Estonia,2017,2017,183.69972,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",EST,Estonia,2018,2018,231.73516,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",EST,Estonia,2019,2019,192.10854,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TCD,Chad,2018,2018,36.5466,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TCD,Chad,2020,2020,47.98473,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",TCD,Chad,2021,2021,48.7571,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",NOR,Norway,2016,2016,5252.63398,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",NOR,Norway,2017,2017,5548.66847,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",NOR,Norway,2018,2018,5908.15862,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",NOR,Norway,2019,2019,5627.18023,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SSD,South Sudan,2016,2016,67.34999,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SSD,South Sudan,2017,2017,40.41628,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",JAM,Jamaica,2016,2016,112.74991,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",JAM,Jamaica,2017,2017,107.60621,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",JAM,Jamaica,2018,2018,119.21495,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",JAM,Jamaica,2019,2019,117.78635,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",KOR,Republic of Korea,2016,2016,20605.23199,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",KOR,Republic of Korea,2017,2017,22703.06607,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",KOR,Republic of Korea,2018,2018,25237.80485,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",KOR,Republic of Korea,2019,2019,25754.65974,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ESP,Spain,2016,2016,0.83836,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ESP,Spain,2017,2017,0.83079,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ESP,Spain,2018,2018,0.82261,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),ESP,Spain,2019,2019,0.83754,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUT,Austria,2016,2016,0.90963,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUT,Austria,2017,2017,0.90807,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUT,Austria,2018,2018,0.89256,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AUT,Austria,2019,2019,0.88521,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MLI,Mali,2016,2016,0.24134,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MLI,Mali,2017,2017,0.24039,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MLI,Mali,2021,2021,0.54011,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ITA,Italy,2016,2016,0.91371,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ITA,Italy,2017,2017,0.98343,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ITA,Italy,2018,2018,0.95739,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ITA,Italy,2019,2019,1.01841,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CHE,Switzerland,2016,2016,6037.36395,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CHE,Switzerland,2017,2017,6028.77399,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",CHE,Switzerland,2018,2018,6015.00038,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLV,El Salvador,2016,2016,436.60049,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLV,El Salvador,2017,2017,424.37886,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLV,El Salvador,2018,2018,433.14115,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",SLV,El Salvador,2019,2019,425.22858,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",MHL,Marshall Islands,2019,2019,0.44256,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),RWA,Rwanda,2016,2016,1.18944,‡,UIS Estimation
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),RWA,Rwanda,2018,2018,0.878,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),RWA,Rwanda,2021,2021,2.61738,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CYP,Cyprus,2016,2016,421.65721,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CYP,Cyprus,2017,2017,425.88893,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",CYP,Cyprus,2019,2019,478.49305,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AFG,Afghanistan,2016,2016,1.96763,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),AFG,Afghanistan,2017,2017,1.91928,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",GTM,Guatemala,2016,2016,68.57465,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",GTM,Guatemala,2017,2017,73.23316,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",GTM,Guatemala,2018,2018,82.30866,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",GTM,Guatemala,2019,2019,86.15772,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",GTM,Guatemala,2020,2020,77.67133,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",GTM,Guatemala,2021,2021,81.82541,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",SYC,Seychelles,2016,2016,10.43249,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ECU,Ecuador,2016,2016,1.12532,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ECU,Ecuador,2018,2018,1.26954,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ECU,Ecuador,2019,2019,1.21614,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ECU,Ecuador,2020,2020,1.19946,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ECU,Ecuador,2021,2021,1.05899,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MEX,Mexico,2016,2016,0.84772,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MEX,Mexico,2017,2017,0.79689,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MEX,Mexico,2018,2018,0.71868,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),MEX,Mexico,2019,2019,0.74324,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BGR,Bulgaria,2017,2017,0.72762,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BGR,Bulgaria,2018,2018,0.77748,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BGR,Bulgaria,2019,2019,0.81712,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),FRA,France,2017,2017,1.157,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),FRA,France,2018,2018,1.16027,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),FRA,France,2019,2019,1.17153,,
X_US_1_FSGOV,"Government expenditure on primary education, US$ (millions)",DZA,Algeria,2021,2021,52437.87434,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BLZ,Belize,2016,2016,2.01401,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BLZ,Belize,2017,2017,1.98389,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BLZ,Belize,2018,2018,2.01585,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BLZ,Belize,2019,2019,1.85618,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),SEN,Senegal,2016,2016,0.13295,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),SEN,Senegal,2018,2018,0.17697,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),LSO,Lesotho,2018,2018,4.07673,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IRN,Iran (Islamic Republic of),2016,2016,0.91577,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IRN,Iran (Islamic Republic of),2017,2017,1.04217,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IRN,Iran (Islamic Republic of),2018,2018,1.19723,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IRN,Iran (Islamic Republic of),2019,2019,1.10111,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),IRN,Iran (Islamic Republic of),2020,2020,1.08864,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LKA,Sri Lanka,2016,2016,0.93885,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LKA,Sri Lanka,2017,2017,0.76944,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LKA,Sri Lanka,2018,2018,0.52292,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LKA,Sri Lanka,2019,2019,0.45539,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),LKA,Sri Lanka,2020,2020,0.42076,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),POL,Poland,2016,2016,1.4689,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),POL,Poland,2017,2017,1.43907,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),POL,Poland,2018,2018,1.45868,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),POL,Poland,2019,2019,1.25436,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",FIN,Finland,2016,2016,3447.22283,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",FIN,Finland,2017,2017,3299.52985,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",FIN,Finland,2018,2018,3435.39667,,
X_US_3_FSGOV,"Government expenditure on upper secondary education, US$ (millions)",FIN,Finland,2019,2019,3351.86183,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZMB,Zambia,2016,2016,2.52794,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),ZMB,Zambia,2017,2017,2.51196,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),DZA,Algeria,2021,2021,39.58464,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ITA,Italy,2016,2016,11947.13405,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ITA,Italy,2017,2017,13205.40811,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ITA,Italy,2018,2018,14142.52073,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ITA,Italy,2019,2019,13792.32613,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ARM,Armenia,2016,2016,81.60732,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ARM,Armenia,2017,2017,82.04677,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ARM,Armenia,2020,2020,110.56279,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",ARM,Armenia,2021,2021,126.46193,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CZE,Czechia,2016,2016,0.78208,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CZE,Czechia,2017,2017,0.7904,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CZE,Czechia,2018,2018,0.90389,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CZE,Czechia,2019,2019,0.92613,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CIV,Côte d'Ivoire,2016,2016,0.46956,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CIV,Côte d'Ivoire,2017,2017,0.39807,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),CIV,Côte d'Ivoire,2018,2018,0.38708,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),WSM,Samoa,2016,2016,1.54206,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",URY,Uruguay,2016,2016,455.97341,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",URY,Uruguay,2017,2017,525.98497,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",URY,Uruguay,2018,2018,514.86244,,
X_US_2_FSGOV,"Government expenditure on lower secondary education, US$ (millions)",URY,Uruguay,2019,2019,479.97518,,
